"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"EDL","BE","22-Jan-2018","         59.10","         59.00","         59.00","         56.15","         56.15","         56.15","         56.28","      26040","             1465529.95","        122","-","-"
"EDL","BE","23-Jan-2018","         56.15","         56.15","         58.95","         53.35","         56.50","         56.80","         56.84","      32301","             1836031.55","        270","-","-"
"EDL","BE","24-Jan-2018","         56.80","         56.80","         56.85","         54.00","         54.95","         54.15","         54.50","      23494","             1280526.85","        180","-","-"
"EDL","BE","25-Jan-2018","         54.15","         56.00","         56.00","         51.45","         52.00","         51.90","         52.60","      20041","             1054195.35","        150","-","-"
"EDL","BE","29-Jan-2018","         51.90","         53.80","         53.80","         51.00","         51.00","         51.20","         51.60","      21393","             1103941.55","        148","-","-"
"EDL","BE","30-Jan-2018","         51.20","         50.85","         51.40","         48.65","         49.60","         49.30","         49.39","      33438","             1651494.20","        214","-","-"
"EDL","BE","31-Jan-2018","         49.30","         50.35","         50.35","         48.00","         49.20","         48.75","         48.50","      10908","              529001.30","        109","-","-"
"EDL","BE","01-Feb-2018","         48.75","         47.80","         49.80","         47.50","         48.95","         47.80","         48.50","      13352","              647518.45","        111","-","-"
"EDL","BE","02-Feb-2018","         47.80","         47.80","         48.90","         45.45","         45.45","         45.45","         46.02","      24612","             1132693.45","        204","-","-"
"EDL","BE","05-Feb-2018","         45.45","         43.85","         46.55","         43.50","         43.90","         44.20","         44.19","      20968","              926664.30","        138","-","-"
"EDL","BE","06-Feb-2018","         44.20","         42.05","         43.45","         42.00","         42.80","         42.45","         42.16","      22696","              956906.15","        139","-","-"
"EDL","BE","07-Feb-2018","         42.45","         43.95","         44.50","         42.80","         42.80","         43.05","         43.62","      11942","              520881.65","        146","-","-"
"EDL","BE","08-Feb-2018","         43.05","         43.80","         45.20","         43.40","         45.00","         45.00","         44.81","      11953","              535589.65","         93","-","-"
"EDL","BE","09-Feb-2018","         45.00","         43.30","         47.25","         43.30","         47.00","         46.65","         46.68","      13874","              647652.25","         82","-","-"
"EDL","BE","12-Feb-2018","         46.65","         46.00","         48.95","         46.00","         48.95","         48.95","         48.66","      11456","              557500.70","         85","-","-"
"EDL","BE","14-Feb-2018","         48.95","         48.95","         49.90","         46.55","         46.55","         46.75","         47.43","      22164","             1051267.90","        159","-","-"
"EDL","BE","15-Feb-2018","         46.75","         46.50","         47.20","         45.00","         45.00","         45.30","         45.62","      10062","              459062.85","         77","-","-"
"EDL","BE","16-Feb-2018","         45.30","         46.75","         46.75","         43.80","         45.30","         44.85","         44.66","       6885","              307499.60","         51","-","-"
"EDL","BE","19-Feb-2018","         44.85","         45.90","         45.90","         42.65","         43.00","         43.40","         42.78","       6992","              299106.95","         56","-","-"
"EDL","BE","20-Feb-2018","         43.40","         43.00","         44.95","         43.00","         43.90","         43.95","         44.19","       5593","              247169.55","         47","-","-"
"EDL","BE","21-Feb-2018","         43.95","         43.10","         44.95","         42.40","         42.60","         42.65","         43.33","       5421","              234866.95","         57","-","-"
"EDL","BE","22-Feb-2018","         42.65","         42.85","         44.45","         42.10","         42.20","         42.45","         42.86","       7921","              339519.10","         71","-","-"
"EDL","BE","23-Feb-2018","         42.45","         42.05","         44.45","         41.80","         44.00","         43.80","         43.06","       3463","              149105.65","         45","-","-"
"EDL","BE","26-Feb-2018","         43.80","         43.00","         43.90","         42.55","         43.00","         43.00","         43.19","       4636","              200233.40","         49","-","-"
"EDL","BE","27-Feb-2018","         43.00","         43.00","         43.90","         42.00","         42.90","         43.40","         42.91","       5643","              242164.90","         46","-","-"
"EDL","BE","28-Feb-2018","         43.40","         42.90","         43.55","         42.20","         43.00","         43.00","         43.02","       4377","              188278.20","         29","-","-"
"EDL","BE","01-Mar-2018","         43.00","         43.05","         43.35","         41.90","         42.15","         42.25","         42.27","      14671","              620096.95","         85","-","-"
"EDL","BE","05-Mar-2018","         42.25","         41.85","         42.00","         41.50","         42.00","         41.80","         41.69","       4126","              171994.45","         49","-","-"
"EDL","BE","06-Mar-2018","         41.80","         42.00","         42.00","         39.75","         40.05","         40.05","         40.73","       7474","              304396.55","         71","-","-"
"EDL","BE","07-Mar-2018","         40.05","         38.55","         41.30","         38.05","         38.30","         38.45","         38.64","      20132","              777994.75","        126","-","-"
"EDL","BE","08-Mar-2018","         38.45","         36.55","         38.90","         36.55","         37.00","         37.05","         37.29","      11640","              434060.75","         75","-","-"
"EDL","BE","09-Mar-2018","         37.05","         37.00","         37.85","         35.20","         35.65","         35.40","         36.26","      16193","              587135.05","        114","-","-"
"EDL","BE","12-Mar-2018","         35.40","         35.65","         36.70","         34.90","         35.50","         35.35","         35.44","      12513","              443441.45","         96","-","-"
"EDL","BE","13-Mar-2018","         35.35","         36.00","         36.40","         34.90","         35.00","         35.00","         35.19","      16011","              563456.95","        132","-","-"
"EDL","BE","14-Mar-2018","         35.00","         35.60","         36.50","         34.50","         35.00","         34.90","         35.06","      19501","              683735.00","         83","-","-"
